user_did,ap_did,ap_method,dp_did,dp_method,reputation_score
did:etho:548c7b96a9008ecd098206e427ce6efddaed82f9,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:cb2b790a8bf0fc9dfae5d187bfd8f549cbe3e24e,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,150
did:etho:1200a26a585d2a415e48a90f26ced4856b331536,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:03f405c7f99dcc0b605baa4b24c9c6bc8c2e822c,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,120
did:etho:4370ae5fd3633800926197ae1cac8d08eb11a780,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,70
did:etho:2b4d77a6d86b8489222cea26f06556bc01eaace1,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:658cd4b4be9e8395117730a9879e344b03bc68a9,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:6d173a0169dbfb2a8859261e7270c89fc422063b,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,140
did:etho:4a14fcda28a93552b07846538be33d20c8e57ac2,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,120
did:etho:e9acf4da1d412e49e6c171cfc34838fcb1066ead,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:20414d54bcce87ff857caa49e8a0461e82e2d551,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,140
did:etho:aa520fa54f916890004d8d4c44d00884546be703,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,70
did:etho:a17c50223b8b8559dc0993701ed37969f54bd1e1,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:7e024b673afbdd15664fe017572f3d19d598e0dd,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:c2812325cad4c4c782cbbc1164e9373371d31db2,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,170
did:etho:6c557bc88804254760be210c01fd9b6b5de96e53,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,170
did:etho:4df83971f6f1bfd8d33a2e79584bdfde75f4df60,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:bfe384d79969bcb583b8a0e5fedc314aee480e7e,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:a09b276cdc010aff1454c6558b3bde5c04179ebe,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,150
did:etho:79373dbd91c97f1b150d777596ee3afd0b0c0c59,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,50
did:etho:0d5fc3c5239a5af4eb5675cc9877e9f0c4225c19,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,170
did:etho:db6428c5fa405b9ba438bba5c1c2c4f099684004,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:8e4e01af2565b9fa2c178610cfbd23eb943ae9d9,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:223c8947ddc94b04c25e72c730fd1a164dfba72a,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,270
did:etho:91d618ef64aa1c08a6f11c6ac3155619354712fa,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,250
did:etho:8195b46e29e82b2bc5fa06893a7baae6428a524a,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:2871dbde86d525df43857d6aa0d9e6bcec2e3cfa,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:ac75f7fdf61f0bc91ff74175117e429178674090,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:90672e9290319bb760e121af4b3fe7a1f02fb64b,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,50
did:etho:bfe30abdec1c649ac8b7fc4b79d7c844722430d8,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,70
did:etho:8ee4E2D71A23C5899337ACa48C710b32AFd1bBc9,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:2575e3bace6deff80e774018d7084e95ed747144,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:23f562a7d671fb41ef3fbec4a0e982bfcfe8f285,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,140
did:etho:02910e00ccd26acdacb32a3fc8f95c94baf50f8e,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,120
did:etho:2b993d6f7cff0058c402263fe86e718795401a3e,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,150
did:etho:ac17740f91f53f6c5298003910aa25597a330c74,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,50
did:etho:e62C0a0b2627109519E3eF86A2960874308E28Ab,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:a1411d12f279490a602e37c1c9e5ed2bb4eb2dd3,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:86e7cec4e818bb399bd0fb048c1ccf063c4fbd27,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,50
did:etho:78d952fea0adea76fea486420f273a6031482262,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,150
did:etho:67a5e8439cfa5006f78a8e78186a8e955ad4dc30,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,170
did:etho:d9a83fbbc3718d751c5d3ba14eaff234b9744976,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,120
did:etho:b69adef1596b2b0f600452581c786e3db7b87de6,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:0792980a7e8d858f2ba40e6ddc5f7ba77fd147f7,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,50
did:etho:a6f8f43b44011e5ff0ba15d8a4b678a8a81cce23,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:2b5d8c0b9fb17e3c3b56fee12212c8e40ce4f1f2,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,120
did:etho:01a6f583f32b97e51bd2ecfa7ad8200f4f779f5b,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,150
did:etho:e219343e6dddd9d82ad44cac95a11111e5ec31a1,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,50
did:etho:a9308cc5ac6e28d09ec0724e739bbe884e705747,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,50
did:etho:5213a5541f27faaacc65289c6b6930c0e8be9675,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:770569f85346b971114e11e4bb5f7ac776673469,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:816000cd76d2b1b0e1eb3fdc52e7edc1629c5e99,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:16dca637825aa4c2c452616e88f8f076d13bac43,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,140
did:etho:a63b833c4bb36bf5e9d1c981fb17a4ff37dd68f3,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:849fcd24e7190aa987fc30ede9b4c2982f15ebae,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:b4df8032f321a7192ac81aafe7fab0dec25aba3a,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:1b784725944ee55eb74f41e29d1262a0dd4d9135,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:1868bf5fae5f8f7837c23a51289f74f1a5c2f16f,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,70
did:etho:9c50bafe122cde4301406fdb270febbeb5e714e5,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:ebe2adcbc2448787edffb030307beb8efba583da,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:0df4fde307f216a7da118ad7eaec500d42eecc5f,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:240b0ec7ee0484be0f9c341a01dc63aa65d063c2,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,120
did:etho:ccbc4f5bf3e82e350af16a1e5c9ab7a27d698c80,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,70
did:etho:01b885f8e07a97016f480134e7439a21c4509424,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:67149c6a2aa490636948b084d88dde8a958ca269,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,270
did:etho:13e0ae1a13b76029d48e658cd3af4a4538888888,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:955613f2eedf3e9ca0a8ecaa2cd9a9b13226f1f5,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,120
did:etho:1bde6d197214425e1ccf5e7943ab5f3423e6ea0e,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:11e2ba1eec11393b8d48380e126b3f1c6eed5804,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,120
did:etho:a791e22e02de1070313169066463c815c92c0b17,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,250
did:etho:a78b2660e6e256aa8a5ba5359fc29132735f9a44,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,120
did:etho:1fdc4fb1d4e6c1a7ce91e978db23a88dc5e98ec0,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:af198cc5774bb4980f7bfe3d8dc4a8ba2ebb675e,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:E9650dEEfc9d3805a10b2a4C73AA00092746dBAe,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,150
did:etho:89ad03faa098b084e67c8184bafef94facf9b92a,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:58fa50d128c3b06b498de730f19fa0e09d6518d3,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:87576b1148ac65e4cd2435ffbb63572869a89913,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:41ff2ddf601791f61d28b943bcbc4d8dcecd3897,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:36692d4505def4355dfa10c7ec922fd450bd5150,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:b0f19684f3ab02f4885c758c84855e547d7e2f7e,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:b9bcbc84fb178ad7ac0ed4028a96f1d276fd3948,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:6ea908218757ec34742f04602432c6763b15e81d,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:f8ea3f5b3a8a922e9d5cdb3d53079a15421b9687,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:efd6f3ddb40c3ae4d2a49fde4be8b2f989ed2f2a,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:ac6f95f1d08586e15e85b0efa9dd44f7a87c6384,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:0d65358ac2ecd6ea369b447b12b1efa73ba2228e,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:9b97c5d980ac54a4bc4faa8aeaf6b9578c3d17c3,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:8e38206a9d61b4d5225f69783f53e4ee82c23e32,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:6bea890c5715d2474390f94b9dd2f1fee6b62d9e,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:9f9ee1a960a895f41d23df15eddd115419cea47e,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:37d82c68a47a4481d55fef6244d3251c0a2976f5,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:71e06250b0d965bc6fc2ece6f0d308fa2500278d,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:5cc9fda7de8fa2b7eecab102f73baa101eeb88fe,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:8fe036e7c381220af04756111ede51b8ef2bf417,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:4e94045ef5c9cdbf505fedecf15d47561cd7f8a1,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,140
did:etho:d6328641c4c5685804a3c28bc798e84e50284b37,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,50
did:etho:33dfba48f77f4dff1b69532b523ebb076da3c33c,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,170
did:etho:67238bb14a450e50ab909aa6642520d0cfa3b465,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,50
did:etho:1e8cbbbfb827785ecc23dd0426a8907c7cdcca3a,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:568b9bfff4a3a7c7351db84ec2f4ad4ca147a1d0,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:aa064ea8ece949082316c7028a26535b12302487,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,250
did:etho:a8ec9d90d545e636975d1674c7bc0043e02053f3,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:eb5d3872d98305e8580b30cc6c17e82580c3e475,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,70
did:etho:fde51cec1f2855994fc018f0ecc4f284229231ab,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,120
did:etho:067431ae27672d34bc3990a039ba95feac415a1a,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,120
did:etho:88e1cbd697a5f83397a628cbe78039207af6e80e,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:e6c55b0af75151960005eabae3fe19528c1b131b,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:0f1d41cc51e97dc9d0cad80dc681777eed3675e3,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:76c75ceeb15a4a03a94f30f3d3132ddd4cd3da3a,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:b5832659cf7abbe3893986e4ef8acf0bda680b7c,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:ceb93dd0102f3ca10b433a73795c541be1996a27,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:fdee1013e3e17bc6cbbe9d6db970db0de2d7c8db,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:06c0c37e6f3fefac6b8d3584448fafc377151ab7,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:e49ad227afb2e4217f916c0da1f200ca77852eb6,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:3f6085bcb2a2133b3378c5a134b91667a2917cb6,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:77113685eeb5d7ac1f9bae6dd4232a008a847379,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:b731507be13de20fa1220bfd0d31c96e9e87473b,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,200
did:etho:62d84622848ac95ddf0adf1729d37886c79c74d7,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,170
did:etho:8b79730ee9148bd0628c46e6737a94ab0362ca06,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:8db941aaea262f60ca665df408dc169e3c4acd57,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:62f5e1790911c18fbcfdc7832c3b81f8ee4e012c,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:5c38712f0dc8460134a278d534ffc4e6a7aaec7d,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:620c78E13A1115A889745b8c29a0d170Eb857e9A,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,0
did:etho:acaca986e2f64d3861428a8079696ac57c3b4661,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:594d8ce8ffa0dafe1da6a98e40fdb943327e9abb,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:430b229e541dc56c1f38138ad8d4427d33d4624d,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
did:etho:bd43e1c6589d81441fd815e564327452cb23d551,did:ont:TalentDAO,calcTalentDAOActivity,did:ont:AS4qrHjNe2XPTtqyX7H6hEqwQawqRdzsBE,queryTalentDAOActivity,100
